"CD_Concurso","año","Fecha_Convocado","Ministerio","Servicio","Cargo","Nivel","Adscrito","Estado"
ADP-2833,,,Ministerio de Obras Públicas,Dirección de Contabilidad y Finanzas,Subdirector/a de Contabilidad y Finanzas,II,Adscrito,SIN EFECTO
ADP-2865,,,Ministerio de Salud,Servicio de Salud Valparaíso - San Antonio,Subdirector/a Médico/a Hospital Carlos Van Buren,II,Adscrito,PLANIFICACIÓN
ADP-2867,,,Ministerio de Salud,Servicio de Salud Osorno,Subdirector/a Médico/a Servicio de Salud,II,Adscrito,PLANIFICACIÓN
ADP-2880,,,Administración local,Municipalidad de Lanco,Jefe/a Departamento de Administración de Educación Municipal de Lanco,II,No Adscrito,SIN EFECTO
ADP-2881,2018,2018-01-14,Ministerio de Salud,Servicio de Salud Aconcagua,Director/a Hospital Psiquiátrico Dr. Philippe Pinel,II,Adscrito,FINALIZADO
ADP-2924,2017,2017-01-15,Ministerio de Salud,Servicio de Salud Valdivia,Subdirector/a Médico/a Hospital de Valdivia,II,Adscrito,FINALIZADO
ADP-2926,2018,2018-05-20,Administración local,Municipalidad de San Nicolás,Jefe/a Departamento de Administración de Educación Municipal de San Nicolás,II,No Adscrito,CON NOMBRAMIENTO
ADP-2939,2018,2018-06-17,Administración local,Municipalidad de Chépica,Jefe/a Departamento de Administración de Educación Municipal de Chépica,II,No Adscrito,DESIERTO
ADP-2983,2017,2017-07-09,Ministerio del Interior y Seguridad Pública,Dirección de Previsión de Carabineros de Chile,Director/a,I,Adscrito,DESIERTO
ADP-2993,2017,2017-07-23,Administración local,Municipalidad de San Ignacio,Jefe/a Departamento de Administración de Educación Municipal de San Ignacio,II,No Adscrito,CON NOMBRAMIENTO
ADP-3005,,,Administración local,Municipalidad de Lo Espejo,Jefe/a Departamento de Administración de Educación Municipal de Lo Espejo,II,No Adscrito,SIN EFECTO
ADP-3010,,,Administración local,Municipalidad de La Granja,Jefe/a de Departamento de Administración de Educación Municipal de la Granja,II,No Adscrito,PLANIFICACIÓN
ADP-3029,2016,2016-09-11,Ministerio del Trabajo y Previsión Social,Dirección General del Crédito Prendario,Jefe/a Departamento de Crédito,II,Adscrito,FINALIZADO
ADP-3083,,,FAD,Municipalidad de Puerto Montt,Jefe/a de la Dirección de Educación Municipal,II,No Adscrito,SIN EFECTO
ADP-3087,2019,2019-07-07,Administración local,Municipalidad de Peralillo,Jefe/a de Departamento de Administración de Educación Municipal de Peralillo,II,No Adscrito,FINALIZADO
ADP-3093,,,Ministerio de Salud,Servicio de Salud Viña del Mar - Quillota,Subdirector/a Médico/a Hospital Quillota,II,Adscrito,PLANIFICACIÓN
ADP-3101,,,Ministerio de Salud,Servicio de Salud Metropolitano Oriente,Subdirector/a Médico/a Hospital Luis Calvo Mackenna,II,Adscrito,PLANIFICACIÓN
ADP-3122,,,Ministerio de Salud,Servicio de Salud Magallanes,Subdirector/a Médico/a Hospital Regional de Punta Arenas Dr. Lautaro Navarro Avaria,II,Adscrito,SIN EFECTO
ADP-3126,2017,2017-01-22,Administración local,Municipalidad de Villa Alegre,Jefe/a Departamento de Administración de Educación Municipal de Villa Alegre,II,No Adscrito,FINALIZADO
ADP-3134,2021,2021-05-02,Administración local,Municipalidad de Teno,Jefe/a Departamento de Administración de Educación Municipal de Teno,II,No Adscrito,FINALIZADO
ADP-3142,,,Administración local,Municipalidad de Peñaflor,Jefe/a Departamento de Administración de Educación Municipal de Peñaflor,II,No Adscrito,SIN EFECTO
ADP-3154,2016,2016-10-23,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Subdirector/a de Operaciones,II,Adscrito,FINALIZADO
ADP-3165,,,Ministerio de Salud,Servicio de Salud Ñuble,Subdirector/a Médico/a Servicio de Salud,II,Adscrito,PLANIFICACIÓN
ADP-3173,,,Ministerio de Salud,Servicio de Salud Aysén,Subdirector/a Médico/a Servicio de Salud,II,Adscrito,PLANIFICACIÓN
ADP-3186,2016,2016-11-20,Ministerio de Salud,Servicio de Salud Talcahuano,Subdirector/a Médico/a Servicio de Salud,II,Adscrito,FINALIZADO
ADP-3201,2017,2017-04-23,Ministerio de Salud,Servicio de Salud Metropolitano Occidente,Jefe/a Departamento Auditoría,II,Adscrito,FINALIZADO
ADP-3218,,,Administración local,Municipalidad de Chillán,Jefe/a Departamento de Administración de Educación Municipal de Chillán,II,No Adscrito,SIN EFECTO
ADP-3226,2016,2016-10-02,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Director/a Regional Metropolitana,II,Adscrito,FINALIZADO
ADP-3243,2016,2016-09-25,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Subdirector/a de Estudios y Desarrollo (Informática),II,Adscrito,FINALIZADO
ADP-3251,,,Administración local,Municipalidad de Peumo,Jefe/a Departamento de Administración de Educación Municipal de Peumo,II,No Adscrito,PLANIFICACIÓN
ADP-3256,,,,FAD,Jefe/a Departamento de Administración de Educación Municipal de Andacollo,II,No Adscrito,SIN EFECTO
ADP-3267,2018,2018-06-04,Ministerio de Agricultura,Servicio Agrícola y Ganadero,Director/a Regional Araucanía,II,Adscrito,CON NOMBRAMIENTO
ADP-3268,2016,2016-09-25,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Director/a Regional Aysén,II,Adscrito,FINALIZADO
ADP-3277,2018,2018-06-03,Ministerio de Agricultura,Servicio Agrícola y Ganadero,Director/a Regional Valparaíso,II,Adscrito,FINALIZADO
ADP-3294,2016,2016-10-30,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Director/a Nacional,I,Adscrito,DESIERTO
ADP-3306,2017,2017-05-28,Ministerio de Salud,Servicio de Salud Talcahuano,Director/a Hospital de Las Higueras,II,Adscrito,FINALIZADO
ADP-3317,2017,2017-06-11,Administración local,Municipalidad de Llay Llay,Jefe/a Departamento de Administración de Educación Municipal de Llay Llay,II,No Adscrito,CON NOMBRAMIENTO
ADP-3320,,,,FAD,Subdirector/a de Estudios,II,Adscrito,SIN EFECTO
ADP-3321,2018,2018-08-05,FAD,Municipalidad de Pitrufquén,Jefe/a Departamento de Administración de Educación Municipal,II,No Adscrito,CON NOMBRAMIENTO
ADP-3328,2017,2017-04-16,Ministerio del Interior y Seguridad Pública,Dirección de Previsión de Carabineros de Chile,Fiscal,II,Adscrito,CON NOMBRAMIENTO
ADP-3331,2017,2017-05-14,Ministerio de Salud,Servicio de Salud Chiloé,Jefe/a Departamento Auditoría,II,Adscrito,FINALIZADO
ADP-3342,,,FAD,Municipalidad de Chillán Viejo,Jefe Departamento de Administración de Educación Municipal,II,No Adscrito,SIN EFECTO
ADP-3347,2016,2016-12-11,Ministerio del Interior y Seguridad Pública,Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol,Jefe/a de División de Administración y Finanzas,II,Adscrito,FINALIZADO
ADP-3361,,,Administración local,Municipalidad de Bulnes,Jefe/a Departamento de Administración de Educación Municipal de Bulnes,II,No Adscrito,SIN EFECTO
ADP-3362,2018,2018-11-25,Ministerio del Interior y Seguridad Pública,Dirección de Previsión de Carabineros de Chile,Subdirector/a Médico/a Hospital,II,Adscrito,DESIERTO
ADP-3369,2016,2016-09-25,Administración local,Municipalidad de San Javier,Jefe/a Departamento de Administración de Educación Municipal de San Javier,II,No Adscrito,FINALIZADO
ADP-3370,2016,2016-11-13,Ministerio de Salud,Servicio de Salud Aysén,Director/a Hospital de Puerto Aysén,II,Adscrito,FINALIZADO
ADP-3376,2016,2016-12-18,Ministerio de Salud,Servicio de Salud Arica,Subdirector/a Administrativo/a Hospital de Arica Dr. Juan Noé Crevani,II,Adscrito,FINALIZADO
ADP-3377,,,,FAD,Subdirector/a de Productos y Destinos Sustentables,II,Adscrito,SIN EFECTO
ADP-3378,2017,2017-04-02,Ministerio de Hacienda,Servicio Nacional de Aduanas,Director/a Nacional,I,Adscrito,FINALIZADO
ADP-3384,2016,2016-10-02,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Director/a Regional Maule,II,Adscrito,FINALIZADO
ADP-3385,2016,2016-10-02,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Director/a Regional Atacama,II,Adscrito,FINALIZADO
ADP-3392,2016,2016-10-02,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Director/a Regional Coquimbo,II,Adscrito,FINALIZADO
ADP-3393,2016,2016-09-25,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Director/a Regional Tarapacá,II,Adscrito,FINALIZADO
ADP-3396,2017,2017-06-04,Administración local,Municipalidad de San Esteban,Jefe/a Departamento de Administración de Educación Municipal de San Esteban,II,No Adscrito,FINALIZADO
ADP-3399,2016,2016-09-04,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Jefe/a Departamento Jurídico,II,Adscrito,FINALIZADO
ADP-3411,2017,2017-04-23,Ministerio de Hacienda,Superintendencia de Casinos de Juego,Jefe/a de División Función Jurídica,II,Adscrito,CON NOMBRAMIENTO
ADP-3415,2016,2016-09-11,Ministerio de Desarrollo Social,Servicio Nacional de la Discapacidad,Director/a Regional Los Ríos,II,Adscrito,CON NOMBRAMIENTO
ADP-3417,2016,2016-12-18,Ministerio de Hacienda,Servicio Nacional de Aduanas,Subdirector/a Función Informática,II,Adscrito,CON NOMBRAMIENTO
ADP-3418,2016,2016-12-04,Ministerio de Hacienda,Servicio Nacional de Aduanas,Subdirector/a Función Técnico/a,II,Adscrito,CON NOMBRAMIENTO
ADP-3420,2016,2016-11-13,Ministerio de Salud,Servicio de Salud Arica,Director/a Hospital Dr. Juan Noé Crevani de Arica,II,Adscrito,FINALIZADO
ADP-3421,2016,2016-12-04,Ministerio de Hacienda,Servicio Nacional de Aduanas,Subdirector/a Función Fiscalización,II,Adscrito,FINALIZADO
ADP-3422,2016,2016-10-30,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Jefe División Infraestructura y Recintos,II,Adscrito,FINALIZADO
ADP-3426,2016,2016-09-04,Ministerio de Justicia y Derechos Humanos,Servicio Medico Legal,Subdirector/a Médico/a,II,Adscrito,FINALIZADO
ADP-3429,2017,2017-04-23,Ministerio de Salud,Servicio de Salud Talcahuano,Director/a Hospital Tomé,II,Adscrito,FINALIZADO
ADP-3432,2016,2016-10-09,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Jefe/a de División Administración y Finanzas,II,Adscrito,FINALIZADO
ADP-3437,2016,2016-10-23,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Director/a Regional Los Lagos,II,Adscrito,FINALIZADO
ADP-3438,,,Administración local,Municipalidad de Cauquenes,Jefe/a Departamento de Administración de Educación Municipal de Cauquenes,II,No Adscrito,SIN EFECTO
ADP-3440,2016,2016-09-25,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Jefe/a de Departamento de Administración y Finanzas,II,Adscrito,FINALIZADO
ADP-3442,,,Administración local,Municipalidad de Hualpén,Jefe/a Departamento de Administración de Educación Municipal de Hualpén,II,No Adscrito,SIN EFECTO
ADP-3444,2016,2016-10-09,Ministerio de Energía,Comisión Chilena de Energía Nuclear,Jefe/a de División Función: Personas,II,Adscrito,FINALIZADO
ADP-3445,2016,2016-10-30,Ministerio de Educación,Superintendencia de Educación,Jefe/a de División Función Administración General,II,Adscrito,FINALIZADO
ADP-3446,2016,2016-09-11,Ministerio de Salud,Servicio de Salud Metropolitano Central,Subdirector/a Administrativo/a Hospital San Borja Arriaran,II,Adscrito,FINALIZADO
ADP-3448,2017,2017-01-08,Ministerio de Salud,Servicio de Salud Aconcagua,Director/a Hospital San Camilo de San Felipe,II,Adscrito,FINALIZADO
ADP-3453,2017,2017-07-02,Ministerio de Hacienda,Servicio de Tesorerías - Tesorería General de la República,Director/a Regional Tesorero/a Región de Coquimbo,II,Adscrito,FINALIZADO
ADP-3455,2017,2017-08-27,FAD,Municipalidad de Huechuraba,Jefe/a de Administracción de Educación Municipal,II,No Adscrito,CON NOMBRAMIENTO
ADP-3456,2016,2016-10-30,Ministerio del Trabajo y Previsión Social,Instituto de Previsión Social,Director/a Regional Bío-Bío,II,Adscrito,FINALIZADO
ADP-3457,2017,2017-03-19,Ministerio de Salud,Servicio de Salud Iquique,Director/a Hospital Dr. Ernesto Torres Galdames de Iquique,II,Adscrito,FINALIZADO
ADP-3458,2016,2016-10-30,Ministerio de Defensa Nacional,Caja de Previsión de la Defensa Nacional,Jefe/a División Función Informática y Computación,II,Adscrito,FINALIZADO
ADP-3465,2016,2016-12-04,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Turismo,Fiscal,II,Adscrito,FINALIZADO
ADP-3466,2016,2016-12-04,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Turismo,Director/a Regional Los Lagos,II,Adscrito,FINALIZADO
ADP-3468,2017,2017-05-14,Otros Organismos,Servicio Electoral,Subdirector/a de Control de Gasto y Financiamiento Electoral,II,No Adscrito,DESIERTO
ADP-3469,2017,2017-05-14,Otros Organismos,Servicio Electoral,Subdirector/a de Partidos Políticos,II,No Adscrito,CON NOMBRAMIENTO
ADP-3471,2016,2016-09-25,Ministerio de Salud,Servicio de Salud Chiloé,Subdirector/a Administrativo/a Servicio de Salud,II,Adscrito,FINALIZADO
ADP-3472,2016,2016-09-11,Ministerio de Salud,Servicio de Salud Aysén,Director/a Atención Primaria,II,Adscrito,FINALIZADO
ADP-3473,,,Ministerio de Salud,Servicio de Salud Araucanía Norte,Subdirector/a Médico/a Hospital de Victoria,II,Adscrito,PLANIFICACIÓN
ADP-3474,2017,2017-01-08,Ministerio de Salud,Servicio de Salud Coquimbo,Director/a Hospital Antonio Tirado Lanas de Ovalle,II,Adscrito,FINALIZADO
ADP-3475,2016,2016-12-18,Ministerio de Salud,Servicio de Salud Coquimbo,Director/a de Hospital San Pablo de Coquimbo,II,Adscrito,FINALIZADO
ADP-3476,2016,2016-10-16,Ministerio de Energía,Comisión Chilena de Energía Nuclear,Jefe/a División de Productos y Servicios,II,Adscrito,FINALIZADO
ADP-3477,2016,2016-10-16,Ministerio de Energía,Comisión Chilena de Energía Nuclear,Jefe/a División Corporativa,II,Adscrito,FINALIZADO
ADP-3478,2016,2016-10-09,Ministerio de Energía,Comisión Chilena de Energía Nuclear,Jefe/a División de Seguridad Nuclear y Radiológica,II,Adscrito,FINALIZADO
ADP-3479,2016,2016-10-23,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Jefe/a de División Actividad Física y Deportes,II,Adscrito,FINALIZADO
ADP-3480,2016,2016-10-09,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Director/a Regional Magallanes y la Antártica Chilena,II,Adscrito,FINALIZADO
ADP-3481,2016,2016-10-23,Ministerio de Justicia y Derechos Humanos,Servicio de Registro Civil e Identificación,Director/a Regional Bío - Bío,II,Adscrito,FINALIZADO
ADP-3482,2016,2016-11-13,Ministerio de Salud,Servicio de Salud Viña del Mar - Quillota,Director/a Servicio de Salud,I,Adscrito,FINALIZADO
ADP-3483,2017,2017-10-29,Administración local,Municipalidad de Quintero,Jefe/a Departamento de Administración de Educación Municipal de Quintero,II,No Adscrito,DESIERTO
ADP-3484,2016,2016-11-13,Ministerio del Medio Ambiente,Servicio de Evaluación Ambiental,Jefe/a División Administración y Finanzas,II,Adscrito,FINALIZADO
ADP-3485,2016,2016-11-13,Ministerio del Medio Ambiente,Servicio de Evaluación Ambiental,Director/a Regional Aysén,II,Adscrito,FINALIZADO
ADP-3487,2016,2016-12-18,Ministerio de Salud,Servicio de Salud Osorno,Director/a Hospital Dr. Juan Hepp Dubiau de Purranque,II,Adscrito,FINALIZADO
ADP-3489,2017,2017-01-08,Ministerio de Educación,Junta Nacional de Jardines Infantiles,"Director/a Regional, Región de Valparaíso",II,Adscrito,CON NOMBRAMIENTO
ADP-3490,2016,2016-09-11,Ministerio del Trabajo y Previsión Social,Superintendencia de  Pensiones,Intendente/a de Fiscalización de Prestadores Públicos y Privados,II,Adscrito,FINALIZADO
ADP-3491,2016,2016-10-02,Otros Organismos,Instituto Nacional de Derechos Humanos,"Jefe/a Regional, Región de Antofagasta",I,No Adscrito,FINALIZADO
ADP-3492,2016,2016-12-04,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Turismo,Director/a Regional Aysén,II,Adscrito,FINALIZADO
ADP-3494,2016,2016-12-11,Ministerio de Agricultura,Comisión Nacional de Riego,Jefe/a de División de Estudios y Desarrollo,II,Adscrito,DESIERTO
ADP-3495,2017,2017-01-08,Ministerio de Hacienda,Servicio Nacional de Aduanas,"Director/a Regional de Aduana Coyhaique, Región de Aysén",II,Adscrito,FINALIZADO
ADP-3496,2018,2018-11-04,FAD,Segundo Tribunal Ambiental,Ministro/a Suplente Abogado/a,I,No Adscrito,FINALIZADO
ADP-3497,2016,2016-10-23,Ministerio de Salud,Instituto de Salud Pública,Jefe/a Departamento de Salud Ambiental,II,Adscrito,FINALIZADO
ADP-3498,2017,2017-04-23,Ministerio de Salud,Servicio de Salud Valparaíso - San Antonio,Director/a Hospital Dr. Eduardo Pereira,II,Adscrito,FINALIZADO
ADP-3499,2017,2017-04-23,Ministerio de Salud,Servicio de Salud Metropolitano Norte,Director/a Hospital Instituto Psiquiátrico Dr. José Horwitz Barak,II,Adscrito,CON NOMBRAMIENTO
ADP-3500,2017,2017-06-18,Ministerio de Salud,Servicio de Salud del Libertador Bernardo O'Higgins,Director/a Hospital Regional Libertador Bernardo OHiggins,II,Adscrito,FINALIZADO
ADP-3501,2016,2016-10-09,Administración local,Municipalidad de Osorno,Jefe/a Departamento de Administración de Educación Municipal de Osorno,II,No Adscrito,FINALIZADO
ADP-3502,2016,2016-11-06,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Turismo,Director/a Nacional,I,Adscrito,FINALIZADO
ADP-3503,2017,2017-11-26,FAD,Municipalidad de San Carlos,Jefe/a Departamento de Administración de Educación Municipal de San Carlos,II,No Adscrito,FINALIZADO
ADP-3504,2016,2016-11-27,Ministerio de Justicia y Derechos Humanos,Gendarmería de Chile,Subdirector/a de Reinserción Social,II,Adscrito,FINALIZADO
ADP-3505,,,Administración local,Municipalidad de Cartagena,Jefe/a Departamento de Administración de Educación Municipal de Cartagena,II,No Adscrito,SIN EFECTO
ADP-3506,2016,2016-12-04,Ministerio del Trabajo y Previsión Social,Instituto de Previsión Social,Jefe/a División Función Jurídica,II,Adscrito,FINALIZADO
ADP-3507,2016,2016-11-06,Ministerio de Salud,Servicio de Salud Iquique,Director/a Servicio de Salud,I,Adscrito,DESIERTO
ADP-3508,2017,2017-03-12,Ministerio de Relaciones Exteriores,Agencia de Cooperación Internacional,Director/a Ejecutivo/a,I,Adscrito,FINALIZADO
ADP-3509,2017,2017-04-09,Ministerio de Hacienda,Servicio Nacional de Aduanas,Subdirector/a Función Jurídico/a,II,Adscrito,FINALIZADO
ADP-3510,2016,2016-09-25,FAD,Municipalidad de Coelemu,Jefe/a Departamento de Administración de Educación Municipal,II,No Adscrito,FINALIZADO
ADP-3511,2017,2017-04-09,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Pesca y Acuicultura,Director/a Regional Magallanes y la Antártica Chilena,II,Adscrito,FINALIZADO
ADP-3512,2016,2016-10-09,Ministerio de Salud,Servicio de Salud Metropolitano Central,Director/a Atención Primaria,II,Adscrito,FINALIZADO
ADP-3513,2017,2017-08-13,Administración local,Municipalidad de Fresia,Jefe/a Departamento de Administración de Educación Municipal de Fresia,II,No Adscrito,CON NOMBRAMIENTO
ADP-3514,2016,2016-11-27,Administración local,Municipalidad de Hualañé,Jefe/a Departamento de Administración de Educación Municipal de Hualañé,II,No Adscrito,FINALIZADO
ADP-3515,2016,2016-10-16,Ministerio de Justicia y Derechos Humanos,Defensoría Penal Pública,Jefe/a Unidad de Informática y Estadísticas,II,Adscrito,CON NOMBRAMIENTO
ADP-3516,2016,2016-10-09,"Ministerio de Economía, Fomento y Turismo",Agencia de Promoción de la Inversión Extranjera,Jefe/a División de Administración,II,Adscrito,FINALIZADO
