index;Year_Convocatoria;Nivel;Ministerio;Servicio;Region;Estado;Concursos
2115;2015.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Tarapacá;Nombrado;1
2116;2015.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región del Maule;Nombrado;1
2117;2015.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Arica y Parinacota;Nombrado;1
2118;2015.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Aysén del General Carlos Ibañez del Campo;Desierto;1
2119;2015.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
2120;2015.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Los Lagos;Nombrado;1
2121;2015.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Los Ríos;Nombrado;1
2122;2015.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Metropolitana de Santiago;Nombrado;1
2123;2015.0;II;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Región de Metropolitana de Santiago;Desierto;1
2124;2015.0;II;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Región de Metropolitana de Santiago;Nombrado;2
2125;2015.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de  Valparaíso;Nombrado;2
2126;2015.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Antofagasta;Desierto;1
2127;2015.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Antofagasta;Nombrado;1
2128;2015.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Tarapacá;Desierto;1
2129;2015.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región del Biobío;Nombrado;1
2130;2015.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de  Coquimbo;Desierto;1
2131;2015.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Metropolitana de Santiago;Desierto;1
2132;2015.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Metropolitana de Santiago;Nombrado;4
2133;2015.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región del Biobío;Desierto;1
2134;2015.0;II;Ministerio de Hacienda;Superintendencia de Casinos de Juego;Región de Metropolitana de Santiago;Nombrado;1
2135;2015.0;II;Ministerio de Hacienda;Unidad de Análisis Financiero;Región de Metropolitana de Santiago;Nombrado;1
2136;2015.0;II;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Desierto;2
2137;2015.0;II;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Nombrado;4
2138;2015.0;II;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;Región de Metropolitana de Santiago;Nombrado;1
2139;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de  Coquimbo;Desierto;1
2140;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de Arica y Parinacota;Desierto;1
2141;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de Los Lagos;Desierto;1
2142;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de Metropolitana de Santiago;Nombrado;1
2143;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de la Araucanía;Nombrado;1
2144;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región del Libertador General Bernardo OHiggins;Desierto;1
2145;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de  Atacama;Desierto;1
2146;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de  Coquimbo;Desierto;1
2147;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de  Valparaíso;Desierto;1
2148;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
2149;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Los Lagos;Desierto;1
2150;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Magallanes y de la Antártica Chilena;Nombrado;1
2151;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Desierto;1
2152;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Nombrado;2
2153;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Tarapacá;Desierto;1
2154;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de la Araucanía;Desierto;1
2155;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región del Libertador General Bernardo OHiggins;Nombrado;1
2156;2015.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región del Maule;Desierto;1
2157;2015.0;II;Ministerio de Minería;Servicio Nacional de Geología y Minería;Región de Metropolitana de Santiago;Desierto;1
2158;2015.0;II;Ministerio de Minería;Servicio Nacional de Geología y Minería;Región de Metropolitana de Santiago;Nombrado;2
2159;2015.0;II;Ministerio de Obras Públicas;Dirección de Arquitectura;Región de Metropolitana de Santiago;Nombrado;2
2160;2015.0;II;Ministerio de Obras Públicas;Dirección de Obras Hidráulicas;Región de Metropolitana de Santiago;Nombrado;1
2161;2015.0;II;Ministerio de Obras Públicas;Dirección de Obras Portuarias;Región de Metropolitana de Santiago;Desierto;1
2162;2015.0;II;Ministerio de Obras Públicas;Fiscalía del Ministerio de Obras Públicas;Región de Metropolitana de Santiago;Nombrado;2
2163;2015.0;II;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Región de Metropolitana de Santiago;Desierto;2
2164;2015.0;II;Ministerio de Relaciones Exteriores;Instituto Antártico Chileno;Región de Magallanes y de la Antártica Chilena;Nombrado;1
2165;2015.0;II;Ministerio de Salud;Instituto de Salud Pública;Región de Metropolitana de Santiago;Desierto;2
2166;2015.0;II;Ministerio de Salud;Instituto de Salud Pública;Región de Metropolitana de Santiago;Nombrado;1
2167;2015.0;II;Ministerio de Salud;Servicio de Salud Aconcagua;Región de  Valparaíso;Nombrado;1
2168;2015.0;II;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Desierto;1
2169;2015.0;II;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Nombrado;3
2170;2015.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Desierto;2
2171;2015.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Nombrado;3
2172;2015.0;II;Ministerio de Salud;Servicio de Salud Araucanía Sur;Región de la Araucanía;Desierto;1
2173;2015.0;II;Ministerio de Salud;Servicio de Salud Araucanía Sur;Región de la Araucanía;Nombrado;6
2174;2015.0;II;Ministerio de Salud;Servicio de Salud Arauco;Región del Biobío;Nombrado;2
2175;2015.0;II;Ministerio de Salud;Servicio de Salud Arica;Región de Arica y Parinacota;Desierto;1
2176;2015.0;II;Ministerio de Salud;Servicio de Salud Arica;Región de Arica y Parinacota;Nombrado;1
2177;2015.0;II;Ministerio de Salud;Servicio de Salud Atacama;Región de  Atacama;Nombrado;1
2178;2015.0;II;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Desierto;3
2179;2015.0;II;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;2
2180;2015.0;II;Ministerio de Salud;Servicio de Salud Biobío;Región del Biobío;Nombrado;4
2181;2015.0;II;Ministerio de Salud;Servicio de Salud Chiloé;Región de Los Lagos;Desierto;1
2182;2015.0;II;Ministerio de Salud;Servicio de Salud Chiloé;Región de Los Lagos;Nombrado;1
2183;2015.0;II;Ministerio de Salud;Servicio de Salud Concepción;Región del Biobío;Nombrado;5
2184;2015.0;II;Ministerio de Salud;Servicio de Salud Coquimbo;Región de  Coquimbo;Desierto;2
2185;2015.0;II;Ministerio de Salud;Servicio de Salud Coquimbo;Región de  Coquimbo;Nombrado;4
2186;2015.0;II;Ministerio de Salud;Servicio de Salud Iquique;Región de Tarapacá;Desierto;1
2187;2015.0;II;Ministerio de Salud;Servicio de Salud Magallanes;Región de Magallanes y de la Antártica Chilena;Desierto;1
2188;2015.0;II;Ministerio de Salud;Servicio de Salud Magallanes;Región de Magallanes y de la Antártica Chilena;Nombrado;1
2189;2015.0;II;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Desierto;1
2190;2015.0;II;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Nombrado;3
2191;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Central;Región de Metropolitana de Santiago;Desierto;2
2192;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Central;Región de Metropolitana de Santiago;Nombrado;3
2193;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Región de Metropolitana de Santiago;Desierto;2
2194;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Región de Metropolitana de Santiago;Nombrado;3
2195;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Desierto;2
2196;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Nombrado;6
2197;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Región de Metropolitana de Santiago;Nombrado;5
2198;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur;Región de Metropolitana de Santiago;Nombrado;2
2199;2015.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur Oriente;Región de Metropolitana de Santiago;Nombrado;2
2200;2015.0;II;Ministerio de Salud;Servicio de Salud O'Higgins;Región del Libertador General Bernardo OHiggins;Desierto;2
2201;2015.0;II;Ministerio de Salud;Servicio de Salud O'Higgins;Región del Libertador General Bernardo OHiggins;Nombrado;4
2202;2015.0;II;Ministerio de Salud;Servicio de Salud Osorno;Región de Los Lagos;Nombrado;2
2203;2015.0;II;Ministerio de Salud;Servicio de Salud Talcahuano;Región del Biobío;Desierto;2
2204;2015.0;II;Ministerio de Salud;Servicio de Salud Talcahuano;Región del Biobío;Nombrado;1
2205;2015.0;II;Ministerio de Salud;Servicio de Salud Valdivia;Región de Los Ríos;Nombrado;2
2206;2015.0;II;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Región de  Valparaíso;Nombrado;3
2207;2015.0;II;Ministerio de Salud;Servicio de Salud Viña del Mar - Quillota;Región de  Valparaíso;Desierto;2
2208;2015.0;II;Ministerio de Salud;Servicio de Salud Viña del Mar - Quillota;Región de  Valparaíso;Nombrado;6
2209;2015.0;II;Ministerio de Salud;Servicio de Salud del Reloncaví;Región de Los Lagos;Nombrado;1
2210;2015.0;II;Ministerio de Salud;Servicio de Salud Ñuble;Región del Ñuble;Desierto;1
2211;2015.0;II;Ministerio de Salud;Servicio de Salud Ñuble;Región del Ñuble;Nombrado;1
2212;2015.0;II;Ministerio de Salud;Superintendencia de Salud;Región de Metropolitana de Santiago;Nombrado;6
2213;2015.0;II;Ministerio de Transportes y Telecomunicaciones;Junta de Aeronáutica Civil;Región de Metropolitana de Santiago;Nombrado;1
2214;2015.0;II;Ministerio de las Culturas, las artes y el Patrimonio;Dirección de Bibliotecas, Archivos y Museos;Región de Metropolitana de Santiago;Nombrado;1
2215;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Atacama;Nombrado;1
2216;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Coquimbo;Desierto;2
2217;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Valparaíso;Desierto;1
2218;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Valparaíso;Nombrado;1
2219;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Metropolitana de Santiago;Desierto;1
2220;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Tarapacá;Desierto;1
2221;2015.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región del Libertador General Bernardo OHiggins;Nombrado;1
2222;2015.0;II;Ministerio del Interior y Seguridad Pública;Oficina Nacional de Emergencia;Región de Metropolitana de Santiago;Nombrado;1
2223;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de  Atacama;Nombrado;1
2224;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de  Coquimbo;Nombrado;1
2225;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de  Valparaíso;Nombrado;1
2226;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Antofagasta;Nombrado;1
2227;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Arica y Parinacota;Nombrado;1
2228;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
2229;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Los Lagos;Nombrado;1
2230;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Los Ríos;Nombrado;1
2231;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Metropolitana de Santiago;Desierto;3
2232;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Metropolitana de Santiago;Nombrado;4
2233;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Tarapacá;Desierto;1
2234;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Tarapacá;Nombrado;1
2235;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de la Araucanía;Desierto;1
2236;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de la Araucanía;Nombrado;1
2237;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región del Biobío;Nombrado;1
2238;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región del Libertador General Bernardo OHiggins;Desierto;1
2239;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región del Libertador General Bernardo OHiggins;Nombrado;1
2240;2015.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región del Maule;Nombrado;1
2241;2015.0;II;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Región de  Valparaíso;Nombrado;1
2242;2015.0;II;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Región de Antofagasta;Nombrado;1
