Año Envío Nómina;N° Concurso;Nivel;Adscrito;Ministerio;Servicio;Nombre Cargo;Fecha Envío Nómina;Fecha Convocatoria;Dias; 
2014;2568;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Semillas;22-12-2014;05-10-2014;78;
2014;2569;Nivel II;No Adscrito;Administración local;Municipalidad de Florida;Jefe/a Departamento de Administración de Educación Municipal de Florida;06-11-2014;24-08-2014;74;
2014;2570;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Arica y Parinacota;Director/a Regional Serviu Arica y Parinacota;03-10-2014;22-06-2014;103;
2014;2571;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Tarapacá;Director/a Regional Serviu Tarapacá;03-10-2014;22-06-2014;96;
2014;2572;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Atacama;Director/a Regional Serviu Atacama;14-11-2014;17-08-2014;89;
2014;2573;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Valparaíso;Director/a Regional Serviu Valparaíso;21-08-2014;18-05-2014;88;
2014;2574;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región del Maule;Director/a Regional Serviu Maule;21-08-2014;18-05-2014;88;
2014;2575;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Aysén del General Carlos Ibáñez del Campo;Director/a;31-12-2014;28-09-2014;94;
2014;2576;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Magallanes y de la Antártica Chilena;Director Regional Serviu Magallanes;14-11-2014;17-08-2014;89;
2014;2577;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Coquimbo;Director/a Regional Serviu Coquimbo;31-12-2014;28-09-2014;94;
2014;2578;Nivel I;No Adscrito;Ministerio de Educación;Agencia de Calidad de la Educación;Consejero/a Reconocido Prestigio Educación Parvularia;08-08-2014;11-05-2014;82;
2014;2579;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Metropolitano/a;19-12-2014;28-09-2014;82;
2014;2581;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Coquimbo;21-11-2014;24-08-2014;89;
2014;2589;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional OHiggins;02-12-2014;10-08-2014;114;
2014;2590;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Maule;02-12-2014;10-08-2014;114;
2014;2591;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Bío-Bío;29-12-2014;05-10-2014;78;
2014;2592;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Araucanía;02-12-2014;10-08-2014;114;
2014;2597;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Subdirector/a Desarrollo Rural;12-11-2014;03-08-2014;94;
2014;2598;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a de División de Auditoría Interna;31-12-2014;05-10-2014;87;
2014;2599;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a División Función: Asistencia Financiera;29-12-2014;05-10-2014;78;
2014;2606;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Norte;Director/a Atención Primaria;15-12-2014;28-09-2014;71;
2014;2607;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Norte;Subdirector/a Administrativo/a Servicio de Salud;22-12-2014;28-09-2014;85;
2014;2608;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Director/a Hospital del Salvador;31-12-2014;12-10-2014;73;
2014;2610;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Aysén;26-12-2014;12-10-2014;75;
2014;2613;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;Intendente/a de Beneficios Sociales;08-08-2014;18-05-2014;82;
2014;2615;Nivel II;No Adscrito;Administración local;Municipalidad de Lonquimay;Jefe/a Departamento de Administración de Educación Municipal de Lonquimay;02-10-2014;20-07-2014;74;
2014;2616;Nivel II;No Adscrito;Administración local;Municipalidad de Paine;Jefe/a Departamento de Administración de Educación Municipal de Paine;25-07-2014;25-05-2014;61;
2014;2617;Nivel II;No Adscrito;Administración local;Municipalidad de Pichidegua;Jefe/a Departamento de Administración de Educación Municipal de Pichidegua;22-12-2014;28-09-2014;85;
2014;2619;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región de Coquimbo;07-10-2014;27-07-2014;72;
2014;2622;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región de Magallanes y la Antártica Chilena;04-11-2014;03-08-2014;86;
2014;2623;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Tarapacá;Director/a Servicio de Salud;29-08-2014;25-05-2014;89;
2014;2624;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Jefe/a Departamento Auditoría;16-12-2014;07-09-2014;100;
2014;2626;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Los Ríos;Director/a;31-12-2014;28-09-2014;94;
2014;2629;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Dirección General de Crédito Prendario;Jefe/a Departamento Jurídico;20-11-2014;17-08-2014;95;
2014;2630;Nivel I;Adscrito;Ministerio de Obras Públicas;Dirección de Obras Portuarias;Director/a Nacional;30-09-2014;08-06-2014;107;
2014;2633;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Arica y Parinacota;Director Servicio de Salud;24-11-2014;17-08-2014;92;
2014;2635;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a Servicio de Salud;23-12-2014;28-09-2014;79;
2014;2645;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Director/a Servicio de Salud;30-10-2014;20-07-2014;95;
2014;2646;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;Subdirector/a de Reinserción Social;23-09-2014;15-06-2014;93;
2014;2648;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud del Reloncaví;Director/a Servicio de Salud;29-08-2014;25-05-2014;89;
2014;2651;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Subdirector/a de Operaciones;12-11-2014;10-08-2014;87;
2014;2652;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Maule;19-12-2014;28-09-2014;82;
2014;2653;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Coquimbo;14-11-2014;24-08-2014;82;
2014;2658;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Valparaíso;14-11-2014;24-08-2014;82;
2014;2659;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional OHiggins;14-11-2014;24-08-2014;82;
2014;2660;Nivel II;Adscrito;Ministerio de Obras Públicas;Dirección de Arquitectura;Jefe/a de División de Edificación Pública;24-11-2014;31-08-2014;85;
2014;2661;Nivel II;Adscrito;Ministerio de Obras Públicas;Dirección de Arquitectura;Jefe/a División Planificación y Coordinación;14-11-2014;17-08-2014;89;
2014;2662;Nivel I;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Nacional;14-11-2014;10-08-2014;89;
2014;2675;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Superintendencia de Pensiones;Intendente/a de Regulación de Prestadores Públicos y Privados;13-08-2014;01-06-2014;73;
2014;2677;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Tarapacá;Subdirector/a Administrativo/a Servicio de Salud;15-12-2014;14-09-2014;92;
2014;2681;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Jefe/a Departamento Auditoría;13-11-2014;31-08-2014;74;
2014;2692;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Informática;22-12-2014;28-09-2014;78;
2014;2694;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Jurídico/a;15-12-2014;28-09-2014;71;
2014;2699;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a División Función Finanzas Públicas;24-10-2014;27-07-2014;89;
2014;2700;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a de División Operaciones y Atención Ciudadana;12-11-2014;24-08-2014;80;
2014;2701;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a División Función: Fomento;17-12-2014;14-09-2014;87;
2014;2703;Nivel II;No Adscrito;Administración local;Municipalidad de Purén;Jefe/a Departamento de Administración de Educación Municipal de Purén;02-12-2014;14-09-2014;79;
2014;2705;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Biobío;Director/a Servicio de Salud;16-10-2014;06-07-2014;95;
2014;2706;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Chiloé;Director/a Servicio de Salud;02-12-2014;31-08-2014;86;
2014;2707;Nivel I;Adscrito;Otros Organismos;Consejo para la Transparencia;Director/a de Estudios;10-09-2014;01-06-2014;101;
2014;2708;Nivel I;Adscrito;Ministerio de Educación;Superintendencia de Educación;Superintendente/a;02-12-2014;31-08-2014;86;
2014;2710;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;Subdirector/a Administración y Finanzas;23-09-2014;15-06-2014;93;
2014;2711;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Sur-Oriente;Director/a Hospital Dr. Sotero del Río;14-11-2014;31-08-2014;68;
2014;2713;Nivel II;Adscrito;Ministerio del Medio Ambiente;Superintendencia del Medio Ambiente;Jefe/a División de Fiscalización;23-10-2014;10-08-2014;74;
2014;2715;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Arica y Parinacota;Director/a Hospital Dr. Juan Noé Crevani de Arica;02-12-2014;24-08-2014;93;
2014;2716;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Los Lagos;26-12-2014;12-10-2014;75;
2014;2730;Nivel II;Adscrito;Ministerio de Obras Públicas;Dirección de Vialidad;Subdirector/a de Administración;19-11-2014;17-08-2014;94;
2014;2731;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Hospital Roberto del Río;28-10-2014;10-08-2014;79;
2014;2735;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Arica y Parinacota;28-11-2014;31-08-2014;89;
2014;2751;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Tarapacá;17-12-2014;05-10-2014;73;
2014;2752;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Antofagasta;14-11-2014;10-08-2014;96;
2014;2753;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Arica y Parinacota;14-11-2014;10-08-2014;96;
2014;2755;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Los Lagos;05-12-2014;05-10-2014;61;
2014;2756;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región del Bío-Bío;12-12-2014;28-09-2014;75;
2014;2757;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región del Libertador Bernardo O'Higgins;22-12-2014;28-09-2014;85;
2014;2758;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Coquimbo;14-11-2014;10-08-2014;96;
2014;2759;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Dirección General de Crédito Prendario;Jefe/a Departamento de Crédito;14-11-2014;10-08-2014;96;
2014;2773;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Tarapacá;28-11-2014;31-08-2014;89;
2014;2774;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Antofagasta;28-11-2014;31-08-2014;89;
2014;2778;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Antofagasta;Director/a Hospital Regional de Antofagasta;28-10-2014;03-08-2014;79;
2014;2779;Nivel I;Adscrito;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Defensor Nacional;30-10-2014;13-07-2014;102;
2014;2780;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Jefe División Infraestructura y Recintos;05-09-2014;15-06-2014;82;
2014;2781;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Jefe/a de División Actividad Física y Deportes;27-08-2014;15-06-2014;66;
2014;2782;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Jefe/a de División Administración y Finanzas;05-09-2014;15-06-2014;82;
2014;2790;Nivel I;Adscrito;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;Superintendente/a;12-09-2014;01-06-2014;96;
2014;2792;Nivel I;Adscrito;Ministerio de Obras Públicas;Instituto Nacional de Hidráulica;Director/a Ejecutivo/a;17-09-2014;08-06-2014;94;
2014;2795;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Subdirector/a de Desarrollo;12-09-2014;06-07-2014;68;
2014;2799;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Coquimbo;16-10-2014;20-07-2014;88;
2014;2800;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Valparaíso;05-12-2014;31-08-2014;96;
2014;2801;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional OHiggins;05-12-2014;31-08-2014;96;
2014;2802;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Maule;05-12-2014;31-08-2014;96;
2014;2803;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Araucanía;11-12-2014;14-09-2014;88;
2014;2804;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Los Ríos;11-12-2014;14-09-2014;88;
2014;2805;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Los Lagos;06-11-2014;10-08-2014;88;
2014;2806;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Aysén;06-11-2014;10-08-2014;88;
2014;2807;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Magallanes y la Antártica Chilena;06-11-2014;10-08-2014;88;
2014;2808;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Metropolitano;12-09-2014;29-06-2014;75;
2014;2815;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Central;Director/a Atención Primaria;16-10-2014;03-08-2014;67;
2014;2816;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Central;Jefe/a Departamento Auditoría;14-11-2014;24-08-2014;82;
2014;2818;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Tarapacá;02-12-2014;14-09-2014;79;
2014;2819;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional de Antofagasta;02-12-2014;14-09-2014;79;
2014;2820;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional de Valparaíso;31-12-2014;12-10-2014;73;
2014;2821;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional del Maule;31-12-2014;12-10-2014;73;
2014;2825;Nivel I;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Secretario/a General;20-11-2014;10-08-2014;95;
2014;2827;Nivel I;Adscrito;Ministerio del Trabajo y Previsión Social;Dirección General de Crédito Prendario;Director/a General;26-09-2014;15-06-2014;96;
2014;2828;Nivel I;Adscrito;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Unidad Administración y Finanzas;17-12-2014;28-09-2014;80;
2014;2831;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región de la Araucanía;14-11-2014;07-09-2014;68;
2014;2834;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Jefe/a Departamento Auditoría;29-10-2014;10-08-2014;80;
2014;2836;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Sur;Subdirector/a Administrativo/a Servicio de Salud;02-12-2014;14-09-2014;79;
2014;2837;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Norte;Jefe/a Departamento Auditoría;24-12-2014;05-10-2014;80;
